,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
284,0313_04,Earth,FALSE,G/50/P,55 Cancri e,0,FALSE,0,0,0,0,0,Hary Mckinsond,TRUE
285,0314_01,Earth,FALSE,G/51/P,55 Cancri e,26,FALSE,386,0,74,0,1330,Kell Kochroeders,FALSE
292,0322_01,Earth,TRUE,G/45/S,PSO J318.5-22,13,FALSE,0,0,0,0,0,Annya Blange,FALSE
293,0324_01,Earth,TRUE,G/53/P,55 Cancri e,43,FALSE,0,0,0,0,0,Carma Hooperez,FALSE
294,0326_01,Earth,TRUE,G/47/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Charly Edwartizman,FALSE
296,0330_01,Europa,FALSE,C/14/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Bellah Siveduced,TRUE
298,0330_03,Europa,FALSE,C/14/S,TRAPPIST-1e,33,FALSE,443,317,0,148,1260,Hekaton Siveduced,FALSE
299,0331_01,Earth,FALSE,F/72/P,TRAPPIST-1e,25,FALSE,0,0,251,0,552,Lewise Burchard,FALSE
300,0333_01,Mars,TRUE,F/73/P,55 Cancri e,29,FALSE,0,0,0,0,0,Phios Melie,TRUE
301,0334_01,Mars,FALSE,F/62/S,TRAPPIST-1e,29,FALSE,5715,2,211,1476,0,Unfly Mushe,FALSE
302,0336_01,Earth,FALSE,F/74/P,TRAPPIST-1e,44,FALSE,695,1,16,0,0,Maura Cookson,FALSE
303,0337_01,Mars,TRUE,F/63/S,55 Cancri e,2,FALSE,0,0,0,0,0,Guanch Perle,TRUE
304,0337_02,Mars,FALSE,F/63/S,TRAPPIST-1e,19,FALSE,417,349,634,3,1057,Weros Perle,TRUE
307,0340_01,Europa,TRUE,B/10/S,55 Cancri e,38,FALSE,0,0,0,0,0,Pentard Poille,TRUE
308,0341_01,Earth,TRUE,G/57/P,PSO J318.5-22,5,FALSE,0,0,0,0,0,Lorian Webstephrey,FALSE
309,0343_01,Earth,FALSE,F/76/P,PSO J318.5-22,31,FALSE,121,0,0,274,907,Meremy Salez,FALSE
310,0345_01,Mars,TRUE,E/21/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Berios Racke,FALSE
311,0346_01,Earth,TRUE,G/59/P,55 Cancri e,15,FALSE,0,0,0,0,0,Lynney Chanan,TRUE
312,0347_01,Mars,FALSE,F/64/S,TRAPPIST-1e,27,FALSE,434,0,1434,0,0,Cousk Kraie,FALSE
313,0348_01,Mars,FALSE,D/12/P,TRAPPIST-1e,22,FALSE,142,2876,202,3,0,Stray Mane,TRUE
315,0350_01,Earth,TRUE,G/60/P,PSO J318.5-22,14,FALSE,0,0,0,0,0,Loresa Burchanez,TRUE
316,0352_01,Mars,FALSE,F/78/P,TRAPPIST-1e,23,FALSE,2001,0,2975,0,0,Hits Strad,FALSE
318,0356_01,Europa,TRUE,B/15/P,55 Cancri e,36,FALSE,0,0,0,0,0,Pharmus Gloyanthy,TRUE
320,0358_01,Earth,TRUE,G/50/S,TRAPPIST-1e,50,FALSE,0,0,0,0,0,Ronna Connon,TRUE
321,0358_02,Earth,TRUE,G/50/S,PSO J318.5-22,32,FALSE,0,0,0,0,0,Dandy Connon,TRUE
322,0359_01,Earth,FALSE,F/66/S,PSO J318.5-22,26,FALSE,148,0,453,0,88,Celine Popez,FALSE
323,0360_01,Earth,FALSE,F/67/S,TRAPPIST-1e,15,FALSE,358,212,33,0,112,Elancy Staffersby,FALSE
324,0361_01,Earth,FALSE,F/68/S,55 Cancri e,33,FALSE,0,36,0,280,417,Virgie Headardyer,TRUE
326,0368_01,Mars,FALSE,F/82/P,TRAPPIST-1e,26,FALSE,2832,107,4447,15,4,Resers Perte,FALSE
327,0368_02,Mars,TRUE,F/82/P,TRAPPIST-1e,61,FALSE,0,0,0,0,0,Batech Perte,TRUE
328,0369_01,Earth,FALSE,G/53/S,TRAPPIST-1e,24,FALSE,0,0,592,177,58,Veroy Pottonalden,TRUE
329,0370_01,Earth,FALSE,F/83/P,TRAPPIST-1e,30,FALSE,0,95,0,441,1023,Tine Coffmaney,FALSE
330,0371_01,Mars,TRUE,F/84/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Chrey Dutte,TRUE
332,0373_01,Earth,TRUE,G/62/P,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Billex Mcneiderson,FALSE
333,0375_01,Earth,FALSE,E/22/P,TRAPPIST-1e,20,FALSE,0,0,558,0,230,Luzel Vincenton,FALSE
334,0376_01,Earth,FALSE,G/54/S,TRAPPIST-1e,22,FALSE,116,0,786,6,0,Francy Spentley,TRUE
335,0377_01,Europa,FALSE,C/15/S,55 Cancri e,63,FALSE,0,1068,0,176,8188,Wezncha Excialing,FALSE
336,0378_01,Europa,FALSE,B/11/S,55 Cancri e,18,FALSE,17,215,4,5132,697,Bram Pirejus,FALSE
337,0378_02,Europa,TRUE,B/11/S,55 Cancri e,21,FALSE,0,0,0,0,0,Marfak Pirejus,TRUE
338,0378_03,Europa,FALSE,B/11/S,TRAPPIST-1e,79,FALSE,5649,235,7,2579,2175,Naslon Pirejus,FALSE
339,0378_04,Europa,TRUE,B/11/S,TRAPPIST-1e,56,FALSE,0,0,0,0,0,Muonons Pirejus,TRUE
340,0378_05,Europa,TRUE,B/11/S,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Polaton Pirejus,TRUE
341,0378_06,Europa,FALSE,B/11/S,TRAPPIST-1e,33,FALSE,0,2491,6,1173,1059,Sollum Pirejus,FALSE
342,0378_07,Europa,TRUE,B/11/S,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Achib Pirejus,TRUE
343,0379_01,Earth,FALSE,G/63/P,TRAPPIST-1e,31,FALSE,198,0,591,0,164,Brita Moodson,TRUE
345,0381_01,Europa,TRUE,B/16/P,55 Cancri e,18,FALSE,0,0,0,0,0,Mesatan Mosteraked,TRUE
348,0383_01,Earth,FALSE,G/55/S,TRAPPIST-1e,28,FALSE,82,773,0,3693,140,Phia Wagnerray,FALSE
349,0383_02,Earth,TRUE,G/55/S,PSO J318.5-22,34,FALSE,0,0,0,0,0,Evane Wagnerray,FALSE
350,0384_01,Earth,FALSE,G/56/S,55 Cancri e,0,FALSE,0,0,0,0,0,Cliney Simpsonks,TRUE
351,0384_02,Earth,FALSE,G/56/S,TRAPPIST-1e,14,FALSE,3,0,881,25,0,Ellard Simpsonks,TRUE
352,0385_01,Earth,FALSE,G/65/P,TRAPPIST-1e,23,FALSE,13,747,0,0,128,Tanley Klinson,FALSE
353,0387_01,Earth,TRUE,G/66/P,TRAPPIST-1e,49,FALSE,0,0,0,0,0,Verek Merce,FALSE
354,0388_01,Earth,TRUE,G/57/S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Fanna Sullones,FALSE
355,0389_01,Earth,FALSE,E/23/P,TRAPPIST-1e,18,FALSE,391,44,356,0,0,Elanda Savaraldez,FALSE
356,0391_01,Europa,FALSE,C/9/P,PSO J318.5-22,27,TRUE,69,5728,0,0,987,Dabik Cowsearney,TRUE
357,0392_01,Earth,FALSE,E/24/P,TRAPPIST-1e,48,FALSE,0,111,0,1508,0,Ward Carreralend,FALSE
358,0395_01,Europa,FALSE,B/17/P,55 Cancri e,31,TRUE,0,11003,552,8157,5688,Meropus Hervel,FALSE
359,0395_02,Europa,FALSE,B/17/P,55 Cancri e,61,FALSE,1,608,0,3835,1,Hadyon Hervel,FALSE
360,0396_01,Earth,TRUE,G/59/S,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Brinez Robins,TRUE
361,0397_01,Mars,TRUE,F/69/S,TRAPPIST-1e,45,FALSE,0,0,0,0,0,Graw Mepie,TRUE
362,0398_01,Mars,FALSE,D/13/S,TRAPPIST-1e,22,FALSE,28,420,36,6011,3,Wales Tité,FALSE
363,0401_01,Mars,FALSE,D/14/S,TRAPPIST-1e,30,TRUE,1056,0,0,0,0,Luse Pimne,FALSE
364,0401_02,Mars,FALSE,D/14/S,TRAPPIST-1e,30,FALSE,1770,0,0,13,0,Parney Pimne,FALSE
366,0403_01,Mars,FALSE,D/13/P,TRAPPIST-1e,43,TRUE,353,896,0,0,2,Push Wate,TRUE
369,0407_02,Earth,FALSE,F/90/P,TRAPPIST-1e,20,FALSE,0,465,0,5,223,Luzel Mirez,FALSE
370,0407_03,Earth,TRUE,G/69/P,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Dennya Mirez,FALSE
371,0408_01,Mars,FALSE,E/25/P,TRAPPIST-1e,35,FALSE,1134,113,52,0,0,Cus Ble,FALSE
372,0409_01,Mars,FALSE,F/71/S,TRAPPIST-1e,31,FALSE,0,0,1116,2,0,Mats Iccle,FALSE
373,0410_01,Earth,FALSE,F/72/S,55 Cancri e,21,FALSE,0,150,0,567,0,Tyrona Roachoanand,FALSE
374,0411_01,Earth,FALSE,F/91/P,TRAPPIST-1e,16,FALSE,691,0,101,140,0,Benny Rushorney,FALSE
375,0412_01,Europa,FALSE,C/11/P,TRAPPIST-1e,60,FALSE,0,7255,5952,1537,0,Baton Quelfly,TRUE
376,0413_01,Earth,FALSE,F/92/P,TRAPPIST-1e,18,FALSE,0,157,0,352,60,Elina Steinardson,FALSE
377,0415_01,Earth,TRUE,G/60/S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Iney Pierry,FALSE
378,0417_01,Europa,TRUE,B/18/P,55 Cancri e,68,FALSE,0,0,0,0,0,Lesatik Poicaptic,TRUE
379,0417_02,Europa,FALSE,B/18/P,55 Cancri e,22,FALSE,0,1170,0,5467,1241,Mirark Unhearfus,FALSE
380,0417_03,Europa,TRUE,B/18/P,TRAPPIST-1e,59,FALSE,0,0,0,0,0,Enifik Unhearfus,TRUE
382,0425_01,Mars,FALSE,F/96/P,TRAPPIST-1e,37,FALSE,1094,2,26,34,1,Blesh Fiha,FALSE
383,0425_02,Mars,TRUE,F/96/P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Cowns Fiha,TRUE
384,0425_03,Mars,TRUE,F/96/P,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Ree Fiha,TRUE
386,0428_01,Europa,FALSE,C/16/S,TRAPPIST-1e,29,FALSE,0,4118,0,715,3139,Chargin Chocaters,TRUE
387,0429_01,Europa,FALSE,A/5/S,55 Cancri e,20,FALSE,2,10116,0,2,225,Aino Ineysive,TRUE
388,0429_02,Europa,TRUE,A/5/S,55 Cancri e,46,FALSE,0,0,0,0,0,Taurak Ineysive,TRUE
389,0430_01,Earth,FALSE,F/75/S,TRAPPIST-1e,29,FALSE,0,1026,0,16,0,Eliana Jorden,TRUE
390,0431_01,Mars,TRUE,F/97/P,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Fronch Melto,TRUE
391,0432_01,Mars,FALSE,F/76/S,TRAPPIST-1e,17,FALSE,1483,10,0,0,0,Caper Knike,FALSE
393,0433_02,Europa,FALSE,B/20/P,TRAPPIST-1e,47,FALSE,4,891,0,2962,3656,Naosura Mormonized,FALSE
394,0434_01,Mars,TRUE,F/77/S,TRAPPIST-1e,45,FALSE,0,0,0,0,0,Row Pread,TRUE
395,0435_01,Earth,TRUE,G/62/S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Allie Willynnedy,TRUE
396,0436_01,Earth,FALSE,G/63/S,55 Cancri e,10,FALSE,0,0,0,0,0,Sallyl Hodes,TRUE
397,0436_02,Earth,FALSE,G/63/S,PSO J318.5-22,56,FALSE,46,11,0,622,0,Lilace Hodes,FALSE
398,0437_01,Earth,FALSE,F/78/S,TRAPPIST-1e,39,FALSE,382,0,22,467,0,Lynnee Oneiles,FALSE
399,0437_02,Earth,FALSE,F/78/S,PSO J318.5-22,40,FALSE,7,0,840,26,0,Debora Oneiles,FALSE
402,0441_01,Earth,FALSE,F/79/S,55 Cancri e,32,FALSE,0,0,0,722,0,Loree Hahnstonsen,FALSE
403,0442_01,Earth,FALSE,F/98/P,TRAPPIST-1e,35,FALSE,7,1043,0,0,0,Elica Armstromez,FALSE
404,0444_01,Mars,FALSE,D/15/P,TRAPPIST-1e,32,TRUE,2484,429,102,0,0,Camonk Curte,FALSE
406,0445_01,Earth,FALSE,F/80/S,TRAPPIST-1e,25,FALSE,1352,0,0,24,799,Loria Marshopper,FALSE
408,0446_01,Europa,TRUE,B/21/P,55 Cancri e,22,FALSE,0,0,0,0,0,Hadira Singmage,TRUE
409,0447_01,Earth,FALSE,F/81/S,TRAPPIST-1e,22,FALSE,9,0,795,0,0,Ferry Mcclayton,TRUE
410,0448_01,Earth,FALSE,E/27/P,TRAPPIST-1e,24,FALSE,757,0,0,32,0,Elara Hoppernardy,FALSE
412,0449_01,Earth,TRUE,G/64/S,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Nathy Moongton,TRUE
413,0452_01,Mars,TRUE,E/26/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Swafox Ecart,TRUE
414,0453_01,Europa,TRUE,B/14/S,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Aldun Taptiritty,TRUE
416,0453_03,Europa,TRUE,B/14/S,TRAPPIST-1e,74,FALSE,0,0,0,0,0,Wezena Taptiritty,TRUE
418,0454_02,Europa,TRUE,B/15/S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Etair Fushausive,TRUE
419,0454_03,Europa,TRUE,B/15/S,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Hallux Geoconne,TRUE
420,0456_01,Earth,FALSE,F/83/S,TRAPPIST-1e,55,FALSE,210,185,188,59,73,Lulah Hinetthews,FALSE
421,0457_01,Earth,FALSE,G/72/P,PSO J318.5-22,19,FALSE,0,0,747,26,0,Leonyl Poperez,TRUE
422,0457_02,Earth,TRUE,G/72/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Sallyl Poperez,FALSE
423,0457_03,Earth,FALSE,G/72/P,TRAPPIST-1e,7,FALSE,0,0,0,0,0,Joela Poperez,FALSE
424,0458_01,Europa,TRUE,D/16/S,55 Cancri e,28,FALSE,0,0,0,0,0,Zanin Bedectical,TRUE
425,0459_01,Earth,FALSE,F/84/S,TRAPPIST-1e,15,FALSE,2156,0,0,59,2,Hardy Nichoan,FALSE
426,0460_01,Earth,TRUE,G/65/S,PSO J318.5-22,24,FALSE,0,0,0,0,0,Shawne Jenningley,TRUE
427,0461_01,Earth,FALSE,E/27/S,PSO J318.5-22,31,FALSE,0,869,0,0,0,Shany Yorkland,TRUE
428,0461_02,Earth,FALSE,F/85/S,TRAPPIST-1e,22,FALSE,0,70,182,612,20,Warry Yorkland,TRUE
429,0461_03,Earth,FALSE,G/66/S,55 Cancri e,1,FALSE,0,0,0,0,0,Len Yorkland,TRUE
432,0463_02,Mars,FALSE,F/100/P,TRAPPIST-1e,14,FALSE,928,852,81,0,0,Flamal Staf,FALSE
433,0465_01,Earth,FALSE,E/28/P,TRAPPIST-1e,19,FALSE,4,10,0,1178,428,Deandy Chaellerty,FALSE
435,0466_01,Earth,FALSE,F/101/P,TRAPPIST-1e,36,FALSE,0,0,863,1,1,Aude Beachez,FALSE
439,0471_01,Europa,FALSE,B/22/P,TRAPPIST-1e,16,FALSE,0,45,2,5183,170,Astab Fuelisent,FALSE
440,0471_02,Europa,FALSE,B/22/P,55 Cancri e,30,FALSE,0,7972,0,0,4,Izarino Fuelisent,TRUE
441,0472_01,Earth,FALSE,F/87/S,PSO J318.5-22,37,FALSE,0,10,544,9,299,Stene Solinez,FALSE
442,0474_01,Earth,TRUE,G/69/S,55 Cancri e,15,FALSE,0,0,0,0,0,Nicey Chardst,TRUE
443,0475_01,Earth,FALSE,E/29/P,TRAPPIST-1e,36,FALSE,0,0,38,9,943,Danie Gilesonston,FALSE
445,0476_02,Mars,TRUE,F/103/P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Book Chiff,TRUE
446,0476_03,Mars,TRUE,F/103/P,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Beah Chiff,TRUE
447,0477_01,Earth,FALSE,E/30/P,TRAPPIST-1e,22,FALSE,0,5,0,1619,0,Benny Moongton,FALSE
449,0481_01,Earth,TRUE,G/70/S,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Gera Peckerson,TRUE
450,0482_01,Earth,FALSE,E/28/S,TRAPPIST-1e,27,FALSE,0,118,0,5,665,Anny Mallerez,FALSE
451,0482_02,Earth,FALSE,F/88/S,TRAPPIST-1e,28,FALSE,0,14,0,0,615,Isaacy Mallerez,FALSE
452,0485_01,Europa,FALSE,B/17/S,55 Cancri e,21,FALSE,0,33,0,3348,55,Furudah Unloweedic,FALSE
455,0490_01,Earth,TRUE,G/71/S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Hanne Kirklander,TRUE
458,0499_01,Mars,TRUE,F/89/S,55 Cancri e,27,FALSE,0,0,0,0,0,Eclass Meake,TRUE
459,0499_02,Mars,FALSE,E/29/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Yogark Meake,FALSE
460,0500_01,Mars,FALSE,D/19/P,55 Cancri e,21,FALSE,513,0,1749,82,0,Ots Cakie,TRUE
463,0503_01,Mars,FALSE,F/90/S,TRAPPIST-1e,10,FALSE,0,0,0,0,0,Gal Fone,TRUE
464,0503_02,Mars,FALSE,F/90/S,TRAPPIST-1e,43,FALSE,1821,0,47,29,0,Torms Fone,FALSE
465,0503_03,Mars,FALSE,E/31/S,TRAPPIST-1e,42,FALSE,1246,35,16,0,0,Pios Fone,FALSE
466,0504_01,Europa,TRUE,B/19/S,55 Cancri e,18,FALSE,0,0,0,0,0,Thabius Unpasine,TRUE
467,0504_02,Europa,TRUE,B/19/S,55 Cancri e,54,FALSE,0,0,0,0,0,Mirfar Unpasine,TRUE
469,0504_04,Europa,FALSE,B/19/S,TRAPPIST-1e,64,FALSE,0,1737,11,401,752,Tauria Unpasine,FALSE
470,0504_05,Europa,TRUE,B/19/S,55 Cancri e,18,FALSE,0,0,0,0,0,Azharga Unpasine,TRUE
472,0506_01,Mars,TRUE,F/91/S,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Kad Backe,TRUE
473,0507_01,Earth,FALSE,G/74/S,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Kylen Mccarry,TRUE
474,0510_01,Europa,FALSE,C/16/P,TRAPPIST-1e,59,FALSE,0,16521,0,323,0,Astrark Sinecthex,TRUE
475,0512_01,Europa,FALSE,D/18/S,55 Cancri e,32,FALSE,0,5755,0,59,122,Sadirak Nateansive,TRUE
476,0512_02,Europa,TRUE,D/18/S,TRAPPIST-1e,55,FALSE,0,0,0,0,0,Ankalik Nateansive,TRUE
477,0513_01,Earth,TRUE,G/78/P,PSO J318.5-22,21,FALSE,0,0,0,0,0,Rayley Blandez,TRUE
478,0515_01,Europa,TRUE,B/20/S,TRAPPIST-1e,50,FALSE,0,0,0,0,0,Alramix Swinvul,TRUE
479,0516_01,Europa,FALSE,A/6/S,55 Cancri e,55,FALSE,113,2492,41,0,2376,Vindem Eneurordry,FALSE
485,0522_01,Earth,FALSE,E/33/P,TRAPPIST-1e,42,FALSE,0,0,750,0,156,Glenry Parklaney,FALSE
486,0523_01,Earth,FALSE,E/33/S,TRAPPIST-1e,35,FALSE,553,213,1733,0,6,Helley Joyneidez,TRUE
489,0527_02,Mars,TRUE,F/93/S,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Llat Stité,TRUE
490,0528_01,Europa,FALSE,C/17/P,TRAPPIST-1e,46,FALSE,0,1119,0,3427,6595,Alasmon Stiven,FALSE
491,0529_01,Earth,TRUE,G/81/P,PSO J318.5-22,26,FALSE,0,0,0,0,0,Ericia Sellahaney,FALSE
492,0531_01,Earth,TRUE,G/82/P,55 Cancri e,1,FALSE,0,0,0,0,0,Estine Alentonway,FALSE
494,0533_01,Mars,FALSE,D/21/P,TRAPPIST-1e,33,FALSE,20,0,384,557,0,Tops Stike,FALSE
495,0534_01,Europa,FALSE,B/23/P,TRAPPIST-1e,34,FALSE,98,715,29,5732,1902,Asellux Parbage,FALSE
496,0534_02,Europa,FALSE,B/23/P,TRAPPIST-1e,49,FALSE,3573,1308,316,641,25,Weia Parbage,FALSE
497,0537_01,Earth,FALSE,G/83/P,TRAPPIST-1e,22,FALSE,0,5,0,320,352,Kylen Staffersby,FALSE
498,0538_01,Earth,FALSE,F/110/P,TRAPPIST-1e,28,FALSE,0,1073,0,0,5,Walla Swanardy,TRUE
500,0539_02,Europa,TRUE,C/18/P,55 Cancri e,36,FALSE,0,0,0,0,0,Achyon Nalanet,TRUE
502,0539_04,Europa,TRUE,C/18/P,TRAPPIST-1e,49,FALSE,0,0,0,0,0,Betenif Nalanet,TRUE
503,0539_05,Europa,FALSE,C/18/P,TRAPPIST-1e,38,FALSE,0,1793,479,9,4987,Mardyon Nalanet,FALSE
504,0540_01,Mars,TRUE,F/95/S,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Jell Conie,TRUE
506,0542_01,Earth,FALSE,G/84/P,TRAPPIST-1e,26,FALSE,9,0,0,0,878,Landa Ments,FALSE
507,0545_01,Earth,FALSE,F/111/P,TRAPPIST-1e,23,FALSE,59,0,0,681,0,Kaye Sextones,FALSE
508,0546_01,Earth,FALSE,F/96/S,55 Cancri e,24,FALSE,930,691,838,0,0,Shawne Stenson,FALSE
509,0547_01,Earth,FALSE,F/97/S,TRAPPIST-1e,23,FALSE,0,15,831,16,3,Trick Weavesend,FALSE
510,0548_01,Earth,FALSE,E/36/S,TRAPPIST-1e,24,FALSE,0,86,704,0,1,Kariel Webstes,TRUE
511,0549_01,Mars,FALSE,D/19/S,PSO J318.5-22,32,FALSE,666,0,0,252,1,Warets Watte,TRUE
512,0549_02,Mars,TRUE,F/98/S,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Guans Watte,TRUE
513,0550_01,Earth,FALSE,F/99/S,TRAPPIST-1e,23,FALSE,13,12,0,762,0,Maen Cleminglas,TRUE
514,0551_01,Earth,FALSE,G/80/S,TRAPPIST-1e,42,FALSE,126,0,266,445,12,Stene Bradlerson,FALSE
515,0552_01,Europa,TRUE,C/21/S,55 Cancri e,29,FALSE,0,0,0,0,0,Minkab Brathful,TRUE
516,0553_01,Europa,TRUE,C/19/P,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Tope Valindle,TRUE
517,0553_02,Europa,FALSE,C/19/P,TRAPPIST-1e,37,FALSE,0,6506,0,764,0,Gluinol Valindle,TRUE
518,0555_01,Europa,TRUE,C/20/P,55 Cancri e,61,FALSE,0,0,0,0,0,Alraixa Graciansus,TRUE
519,0555_02,Europa,FALSE,C/20/P,TRAPPIST-1e,33,FALSE,0,165,1,2525,0,Alhain Graciansus,FALSE
520,0556_01,Earth,FALSE,F/100/S,TRAPPIST-1e,19,FALSE,0,1428,0,1,19,Jilla Rames,TRUE
521,0559_01,Earth,FALSE,F/102/S,PSO J318.5-22,21,FALSE,0,12,580,0,79,Margia Harmond,FALSE
522,0560_01,Earth,FALSE,G/81/S,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Anniey Hortez,FALSE
523,0560_02,Earth,FALSE,G/81/S,PSO J318.5-22,12,FALSE,0,0,0,0,0,Tonyn Hortez,TRUE
525,0561_01,Earth,FALSE,G/82/S,TRAPPIST-1e,22,FALSE,0,0,332,442,0,Jessa Flemaney,FALSE
526,0563_01,Mars,FALSE,F/114/P,55 Cancri e,33,FALSE,840,642,402,21,0,Hamsp Petie,FALSE
527,0564_01,Europa,TRUE,B/24/P,55 Cancri e,32,FALSE,0,0,0,0,0,Bath Dinsprody,TRUE
528,0564_02,Europa,TRUE,B/24/P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Taura Dinsprody,TRUE
530,0565_01,Mars,FALSE,F/115/P,TRAPPIST-1e,31,FALSE,697,0,612,0,0,Cines Ble,FALSE
531,0566_01,Mars,TRUE,E/37/S,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Muls Mish,TRUE
532,0567_01,Earth,TRUE,G/83/S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Jeron Munozanson,TRUE
535,0569_01,Earth,FALSE,F/116/P,TRAPPIST-1e,23,FALSE,0,334,310,0,0,Tin Merce,TRUE
536,0570_01,Europa,FALSE,C/22/S,TRAPPIST-1e,36,TRUE,530,5085,1,146,872,Chard Tramsor,TRUE
537,0571_01,Europa,TRUE,C/21/P,55 Cancri e,22,FALSE,0,0,0,0,0,Branev Ousious,TRUE
538,0571_02,Europa,TRUE,C/21/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Alchium Ousious,FALSE
539,0571_03,Europa,TRUE,C/21/P,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Bahoton Ousious,TRUE
541,0571_05,Europa,TRUE,C/21/P,55 Cancri e,16,FALSE,0,0,0,0,0,Polam Ousious,TRUE
542,0571_06,Europa,FALSE,C/21/P,TRAPPIST-1e,55,FALSE,0,1542,0,1814,1568,Hasich Ousious,FALSE
543,0571_07,Europa,TRUE,C/21/P,TRAPPIST-1e,55,FALSE,0,0,0,0,0,Isoton Ousious,TRUE
544,0572_01,Earth,FALSE,F/105/S,TRAPPIST-1e,19,FALSE,1911,0,21,854,0,Lesley Lamberguson,FALSE
546,0575_01,Europa,TRUE,E/34/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Minoton Bootty,TRUE
548,0577_01,Earth,FALSE,G/86/P,TRAPPIST-1e,65,FALSE,0,0,521,105,0,Gwendy Holson,FALSE
549,0579_01,Earth,FALSE,F/108/S,TRAPPIST-1e,55,FALSE,53,790,37,0,0,Greggy Trankliney,TRUE
551,0580_01,Earth,TRUE,G/87/P,TRAPPIST-1e,49,FALSE,0,0,0,0,0,Guye Wagnerray,TRUE
552,0581_01,Earth,FALSE,E/38/S,TRAPPIST-1e,22,FALSE,0,0,601,183,4,Chael Woodgezalez,FALSE
553,0582_01,Mars,TRUE,F/118/P,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Dicks Chort,TRUE
554,0583_01,Mars,TRUE,F/109/S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Muebix Erle,TRUE
555,0583_02,Mars,TRUE,F/109/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Beeres Erle,TRUE
556,0583_03,Mars,TRUE,F/109/S,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Cricks Erle,TRUE
557,0585_01,Mars,TRUE,F/120/P,TRAPPIST-1e,48,FALSE,0,0,0,0,0,Graven Fone,TRUE
558,0585_02,Mars,TRUE,F/120/P,TRAPPIST-1e,5,FALSE,0,0,0,0,0,Sugard Fone,TRUE
559,0585_03,Mars,FALSE,D/22/P,TRAPPIST-1e,23,FALSE,2648,0,1092,0,0,Flams Fone,FALSE
560,0586_01,Europa,TRUE,D/23/P,TRAPPIST-1e,53,FALSE,0,0,0,0,0,Askeid Oillicaly,TRUE
561,0587_01,Mars,FALSE,F/121/P,TRAPPIST-1e,18,FALSE,5,25,616,0,1042,Gorn Tecre,FALSE
562,0588_01,Earth,TRUE,G/89/P,PSO J318.5-22,20,FALSE,0,0,0,0,0,Camiet Delazarson,FALSE
563,0589_01,Earth,FALSE,E/35/P,TRAPPIST-1e,23,FALSE,234,1,551,0,1,Maya Hardley,FALSE
564,0590_01,Earth,FALSE,G/90/P,TRAPPIST-1e,48,FALSE,801,2,0,1,973,Chelsa Burchanez,FALSE
565,0591_01,Earth,TRUE,G/86/S,PSO J318.5-22,19,FALSE,0,0,0,0,0,Loreen Mcclayton,FALSE
567,0594_01,Earth,FALSE,G/87/S,55 Cancri e,9,FALSE,0,0,0,0,0,Joana Flynner,FALSE
571,0597_02,Earth,TRUE,G/91/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Bertle Roachoanand,FALSE
